srcIP,srcPort,dstIP,dstPort,numPackets,numBytes,streamID,maybe_TotalPackets,maybe_PercentFiltered,numPacketsSent,numBytesSent,numPacketsRecv,numBytesRecv,relStartTimestampInSec,duration,bpsSent,bpsRecv
"172.16.133.92",57849,"172.16.139.250",5440,10,1022,17865,0,0,10,1022,0,0,226.440659,0.006176999999979671,1323619,0
"172.16.133.29",61184,"172.16.139.250",5440,10,1022,17866,0,0,10,1022,0,0,226.45863,0.009229000000004817,885903,0
"172.16.133.44",65010,"172.16.139.250",5440,10,1022,17867,0,0,10,1022,0,0,226.466036,0.018497999999993908,441993,0
"172.16.133.207",56118,"172.16.139.250",5440,10,1022,17868,0,0,10,1022,0,0,226.490609,0.004692000000005692,"",""
"172.16.133.83",57256,"172.16.139.250",5440,12,1142,17869,0,0,12,1142,0,0,226.499875,0.004776999999990039,"",""
"172.16.133.93",61008,"172.16.139.250",5440,10,1022,17870,0,0,10,1022,0,0,226.514112,0.004577999999980875,"",""
"172.16.133.11",55345,"172.16.139.250",5440,10,1022,17871,0,0,10,1022,0,0,226.532333,0.005648000000007869,1447592,0
"172.16.133.55",57800,"172.16.139.250",5440,10,1022,17872,0,0,10,1022,0,0,226.53792,0.015084999999999127,541995,0
"172.16.133.73",60856,"172.16.139.250",5440,12,1142,17873,0,0,12,1142,0,0,226.559677,0.015292000000016515,597436,0
"172.16.133.53",54284,"172.16.139.250",5440,10,1022,17874,0,0,10,1022,0,0,226.562602,0.022032999999993308,371079,0
"172.16.133.21",53358,"172.16.139.250",5440,10,1022,17875,0,0,10,1022,0,0,226.56497,0.005679000000014867,1439690,0
"172.16.133.30",62852,"172.16.139.250",5440,10,1022,17876,0,0,10,1022,0,0,226.570261,0.008712000000002718,938475,0
"172.16.133.20",62580,"116.90.133.49",80,30,34109,17877,0,0,6,692,24,33417,226.574701,1.4642020000000002,3780,182581
"172.16.133.25",63660,"172.16.139.250",5440,10,1022,17878,0,0,10,1022,0,0,226.576591,0.012006999999982781,680936,0
"172.16.133.34",50649,"172.16.139.250",5440,12,1142,17879,0,0,12,1142,0,0,226.585633,0.008192000000008193,1115234,0
"172.16.133.97",59561,"172.16.139.250",5440,12,1142,17880,0,0,12,1142,0,0,226.595351,0.006236999999998716,1464806,0
"172.16.133.33",58069,"172.16.139.250",5440,12,1142,17881,0,0,12,1142,0,0,226.667656,0.008358000000015409,1093084,0
"172.16.133.68",60940,"172.16.139.250",5440,10,1022,17882,0,0,10,1022,0,0,226.702379,0.005452999999988606,1499358,0
"172.16.133.12",59963,"172.16.139.250",5440,12,1142,17883,0,0,12,1142,0,0,226.71555,0.006968000000000529,1311136,0
"172.16.133.63",54107,"172.16.139.250",5440,10,1022,17884,0,0,10,1022,0,0,226.727751,0.005335999999999785,1532233,0
"172.16.133.66",54379,"172.16.139.250",5440,10,1022,17885,0,0,10,1022,0,0,226.739573,0.005540999999993801,1475545,0
"172.16.133.82",61615,"172.16.139.250",5440,12,1142,17886,0,0,12,1142,0,0,226.752276,0.006303000000002612,1449468,0
"172.16.133.37",60832,"172.16.139.250",5440,10,1022,17887,0,0,10,1022,0,0,226.766209,0.005683000000004768,1438676,0
"172.16.133.12",59964,"216.115.216.250",443,6,366,17888,0,0,4,246,2,120,226.863866,0.06281100000001061,31332,15283
"172.16.133.93",61009,"63.116.244.154",80,9,1310,17889,0,0,5,778,4,532,226.873849,45.06809900000002,138,94
"172.16.133.78",59421,"172.16.139.250",5440,10,1022,17890,0,0,10,1022,0,0,226.923412,0.005523999999979878,1480086,0
"172.16.133.12",59965,"68.64.26.250",443,6,366,17891,0,0,4,246,2,120,226.93279,0.0986859999999865,19942,9727
"172.16.133.12",59966,"68.64.4.249",443,6,366,17892,0,0,4,246,2,120,226.949792,0.09648300000000631,20397,9949
"172.16.133.67",56179,"172.16.139.250",5440,12,1142,17893,0,0,12,1142,0,0,226.977669,0.01550800000001118,589115,0
"172.16.133.56",61606,"172.16.139.250",5440,10,1022,17894,0,0,10,1022,0,0,227.000689,0.004778000000015936,"",""
"172.16.133.41",53324,"172.16.139.250",5440,12,1142,17895,0,0,12,1142,0,0,227.056035,0.015405999999984488,593015,0
"172.16.133.43",57950,"172.16.139.250",5440,12,1142,17896,0,0,12,1142,0,0,227.126459,0.015085999999996602,605594,0
"172.16.133.13",53217,"172.16.139.250",5440,12,1142,17897,0,0,12,1142,0,0,227.145215,0.019621999999998252,465599,0
"172.16.133.42",57294,"172.16.139.250",5440,12,1142,17898,0,0,12,1142,0,0,227.147817,0.010990999999989981,831225,0
"172.16.133.85",52460,"172.16.139.250",5440,10,1022,17899,0,0,10,1022,0,0,227.150981,0.00936300000000756,873224,0
"172.16.133.20",62581,"172.16.139.250",5440,10,1022,17900,0,0,10,1022,0,0,227.194744,0.004783000000003312,"",""
"172.16.133.28",49329,"172.16.139.250",5440,10,1022,17901,0,0,10,1022,0,0,227.223979,0.005359999999996035,1525373,0
"172.16.133.99",56235,"172.16.139.250",5440,12,1142,17902,0,0,12,1142,0,0,227.252469,0.005099000000001297,1791723,0
"172.16.133.75",51148,"172.16.139.250",5440,10,1022,17903,0,0,10,1022,0,0,227.25722,0.005187000000006492,1576248,0
"172.16.133.87",60437,"172.16.139.250",5440,10,1022,17904,0,0,10,1022,0,0,227.277049,0.015352000000007138,532569,0
"172.16.133.35",50142,"172.16.139.250",5440,12,1142,17905,0,0,12,1142,0,0,227.280835,0.009499000000005253,961785,0
"172.16.133.116",53917,"172.16.139.250",5440,10,1022,17906,0,0,10,1022,0,0,227.28812,0.00814500000001317,1003806,0
"172.16.133.116",53918,"172.16.139.250",5440,10,1022,17907,0,0,10,1022,0,0,227.297247,0.014835000000005039,551129,0
"172.16.133.84",58977,"172.16.139.250",5440,10,1022,17908,0,0,10,1022,0,0,227.311064,0.015353000000004613,532534,0
"172.16.133.116",53919,"172.16.139.250",5440,10,1022,17909,0,0,10,1022,0,0,227.312991,0.0171489999999892,476762,0
"172.16.133.16",59366,"23.67.243.64",80,8,959,17910,0,0,5,509,3,450,227.352586,25.76267100000001,158,139
"172.16.133.12",59967,"216.219.116.244",443,6,366,17911,0,0,4,246,2,120,227.381929,0.3039679999999976,6474,3158
"172.16.133.49",55963,"172.16.139.250",5440,12,1142,17912,0,0,12,1142,0,0,227.386937,0.0061990000000093914,1473786,0
"172.16.133.95",57145,"172.16.139.250",5440,10,1022,17913,0,0,10,1022,0,0,227.430367,0.005959000000018477,1372042,0
"172.16.133.92",57850,"172.16.139.250",5440,10,1022,17914,0,0,10,1022,0,0,227.4541,0.01518399999997655,538461,0
"172.16.133.29",61185,"172.16.139.250",5440,12,1142,17915,0,0,12,1142,0,0,227.473071,0.006224000000003116,1467866,0
"172.16.133.44",65011,"172.16.139.250",5440,10,1022,17916,0,0,10,1022,0,0,227.479148,0.005380999999999858,1519420,0
"172.16.133.207",56119,"172.16.139.250",5440,12,1142,17917,0,0,12,1142,0,0,227.504565,0.018028999999984308,506739,0
"172.16.133.83",57257,"172.16.139.250",5440,12,1142,17918,0,0,12,1142,0,0,227.513965,0.004705999999998767,"",""
"172.16.133.93",61010,"172.16.139.250",5440,12,1142,17919,0,0,12,1142,0,0,227.528974,0.005128999999982398,1781243,0
"172.16.133.11",55346,"172.16.139.250",5440,10,1022,17920,0,0,10,1022,0,0,227.547488,0.005678000000017391,1439943,0
"172.16.133.55",57801,"172.16.139.250",5440,12,1142,17921,0,0,12,1142,0,0,227.551885,0.005740000000002965,1591637,0
"172.16.133.73",60857,"172.16.139.250",5440,12,1142,17922,0,0,12,1142,0,0,227.573394,0.01812400000000025,504082,0
"172.16.133.53",54285,"172.16.139.250",5440,10,1022,17923,0,0,10,1022,0,0,227.576832,0.0056460000000129185,1448104,0
"172.16.133.21",53359,"172.16.139.250",5440,12,1142,17924,0,0,12,1142,0,0,227.579207,0.008012000000007902,1140289,0
"172.16.133.30",62853,"172.16.139.250",5440,10,1022,17925,0,0,10,1022,0,0,227.584025,0.010131999999998698,806948,0
"172.16.133.25",63661,"172.16.139.250",5440,10,1022,17926,0,0,10,1022,0,0,227.589961,0.007957000000004655,1027522,0
"172.16.133.34",50650,"172.16.139.250",5440,10,1022,17927,0,0,10,1022,0,0,227.599518,0.004902000000015505,"",""
"172.16.133.97",59562,"172.16.139.250",5440,10,1022,17928,0,0,10,1022,0,0,227.610133,0.01468700000000922,556682,0
"172.16.133.93",61011,"67.217.95.254",443,6,366,17929,0,0,4,246,2,120,227.611988,0.041220000000009804,47743,23289
"172.16.133.33",58070,"172.16.139.250",5440,10,1022,17930,0,0,10,1022,0,0,227.681583,0.005672000000004118,1441466,0
"172.16.133.68",60942,"172.16.139.250",5440,10,1022,17931,0,0,10,1022,0,0,227.716416,0.005500999999981104,1486275,0
"172.16.133.12",59968,"172.16.139.250",5440,10,1022,17932,0,0,10,1022,0,0,227.729678,0.0056219999999882475,1454286,0
"172.16.133.63",54108,"172.16.139.250",5440,12,1142,17933,0,0,12,1142,0,0,227.740819,0.00610400000002187,1496723,0
"172.16.133.66",54380,"172.16.139.250",5440,12,1142,17934,0,0,12,1142,0,0,227.752797,0.015477000000004182,590295,0
"172.16.133.82",61616,"172.16.139.250",5440,10,1022,17935,0,0,10,1022,0,0,227.766594,0.015527999999989106,526532,0
"172.16.133.28",49330,"8.27.243.253",80,6,372,17936,0,0,4,246,2,126,227.776182,11.852304000000004,166,85
"172.16.133.28",49331,"8.27.243.253",80,7,432,17937,0,0,4,246,3,186,227.776331,11.853790000000004,166,125
"172.16.133.28",49332,"216.52.242.80",80,6,372,17938,0,0,4,246,2,126,227.776514,11.924272000000002,165,84
"172.16.133.37",60833,"172.16.139.250",5440,10,1022,17939,0,0,10,1022,0,0,227.779143,0.006646999999986747,1230028,0
"172.16.133.60",62194,"68.64.5.249",443,6,366,17940,0,0,4,246,2,120,227.78013,0.1075389999999743,18300,8926
"172.16.133.93",61012,"78.108.117.250",443,6,366,17941,0,0,4,246,2,120,227.798028,0.19983000000001994,9848,4804
"172.16.133.26",53106,"216.52.242.80",80,17,5400,17942,0,0,11,4156,6,1244,227.799175,47.06727999999998,706,211
"172.16.133.93",61013,"216.219.117.244",443,6,366,17943,0,0,4,246,2,120,227.800892,0.20507299999999873,9596,4681
"172.16.133.60",62195,"68.64.25.250",443,6,366,17944,0,0,4,246,2,120,227.865067,0.10979799999998363,17923,8743
"172.16.133.26",53107,"216.52.242.80",80,34,22726,17945,0,0,14,6261,20,16465,227.902769,48.078686999999974,1041,2739
"172.16.133.78",59422,"172.16.139.250",5440,10,1022,17946,0,0,10,1022,0,0,227.936177,0.005527000000000726,1479283,0
"172.16.133.60",62196,"216.115.209.254",443,6,366,17947,0,0,4,246,2,120,227.942909,0.2131000000000256,9235,4504
"172.16.133.67",56180,"172.16.139.250",5440,10,1022,17948,0,0,10,1022,0,0,227.99184,0.005735000000015589,1425632,0
"172.16.133.56",61607,"172.16.139.250",5440,10,1022,17949,0,0,10,1022,0,0,228.015167,0.005677000000019916,1440197,0
"172.16.133.41",53325,"172.16.139.250",5440,10,1022,17950,0,0,10,1022,0,0,228.06915,0.01504099999999653,543580,0
"172.16.133.60",62197,"78.108.119.250",443,6,366,17951,0,0,4,246,2,120,228.071122,0.25262200000000234,7790,3800
"172.16.133.132",50910,"23.33.83.243",80,15,4903,17952,0,0,9,1325,6,3578,228.09897,12.028892999999982,881,2379
"172.16.133.132",50911,"23.33.83.243",80,113,97009,17953,0,0,48,3895,65,93114,228.105935,12.02361400000001,2591,61954
"172.16.133.43",57951,"172.16.139.250",5440,12,1142,17954,0,0,12,1142,0,0,228.139345,0.006141000000013719,1487705,0
"172.16.133.20",62582,"173.194.43.43",80,6,372,17955,0,0,4,246,2,126,228.159158,17.919343999999995,109,56
"172.16.133.20",62583,"173.194.43.43",80,50,44266,17956,0,0,18,1528,32,42738,228.159325,60.75099100000003,201,5627
"172.16.133.13",53218,"172.16.139.250",5440,10,1022,17957,0,0,10,1022,0,0,228.159327,0.005351000000018757,1527938,0
"172.16.133.20",62584,"173.194.43.43",80,49,44274,17958,0,0,17,1468,32,42806,228.159431,60.75099900000001,193,5636
"172.16.133.20",62585,"173.194.43.46",80,7,432,17959,0,0,4,246,3,186,228.16268,17.91610700000001,109,83
"172.16.133.20",62586,"173.194.43.46",80,6,372,17960,0,0,4,246,2,126,228.163324,17.91568700000002,109,56
"172.16.133.42",57295,"172.16.139.250",5440,12,1142,17961,0,0,12,1142,0,0,228.164293,0.025575000000003456,357223,0
"172.16.133.85",52461,"172.16.139.250",5440,10,1022,17962,0,0,10,1022,0,0,228.164895,0.005410000000011905,1511275,0
"172.16.133.20",62587,"116.90.133.49",80,14,2326,17963,0,0,7,1147,7,1179,228.166071,8.156808000000012,1124,1156
"172.16.133.20",62588,"116.90.133.49",80,18,6230,17964,0,0,9,1589,9,4641,228.166469,8.161307999999991,1557,4549
"172.16.133.20",62589,"116.90.133.49",80,42,35059,17965,0,0,16,1637,26,33422,228.166586,8.156194,1605,32781
"172.16.133.20",62590,"116.90.133.49",80,16,3661,17966,0,0,8,1978,8,1683,228.166839,8.161837999999989,1938,1649
"172.16.133.20",62591,"116.90.133.49",80,53,33440,17967,0,0,21,3906,32,29534,228.16708,28.114603999999986,1111,8403
"172.16.133.20",62592,"116.90.133.49",80,18,5758,17968,0,0,9,1311,9,4447,228.167225,18.518736999999987,566,1921
"172.16.133.20",62593,"66.175.215.85",80,18,4282,17969,0,0,9,1797,9,2485,228.167415,7.935444999999987,1811,2505
"172.16.133.20",62594,"66.175.215.85",80,8,504,17970,0,0,5,312,3,192,228.167557,17.911453000000023,139,85
"172.16.133.20",62595,"66.175.215.85",80,17,4262,17971,0,0,9,1837,8,2425,228.167701,27.890862,526,695
"172.16.133.20",62596,"173.194.68.95",80,6,372,17972,0,0,4,246,2,126,228.168912,17.914776999999987,109,56
"172.16.133.20",62597,"173.194.68.95",80,6,372,17973,0,0,4,246,2,126,228.169061,17.915819999999997,109,56
"172.16.133.20",62598,"173.194.68.95",80,6,372,17974,0,0,4,246,2,126,228.169166,17.91548400000002,109,56
"172.16.133.20",62599,"172.16.139.250",5440,12,1142,17975,0,0,12,1142,0,0,228.20951,0.0145870000000059,626311,0
"172.16.133.28",49333,"167.8.226.9",80,14,2912,17976,0,0,7,1912,7,1000,228.227866,0.2089509999999848,73203,38286
"172.16.133.28",49334,"172.16.139.250",5440,10,1022,17977,0,0,10,1022,0,0,228.237565,0.017060000000014952,479249,0
"172.16.133.93",61014,"202.173.25.200",443,6,366,17978,0,0,4,246,2,120,228.256992,0.5523939999999925,3562,1737
"172.16.133.99",56236,"172.16.139.250",5440,10,1022,17979,0,0,10,1022,0,0,228.26663,0.016146000000020422,506379,0
"172.16.133.75",51149,"172.16.139.250",5440,10,1022,17980,0,0,10,1022,0,0,228.27136,0.00710500000002412,1150738,0
"172.16.133.26",53108,"173.194.43.59",80,14,5575,17981,0,0,8,3720,6,1855,228.286843,46.446291,640,319
"172.16.133.87",60438,"172.16.139.250",5440,10,1022,17982,0,0,10,1022,0,0,228.290952,0.008442000000002281,968490,0
"172.16.133.35",50143,"172.16.139.250",5440,12,1142,17983,0,0,12,1142,0,0,228.294439,0.016523999999975558,552892,0
"172.16.133.116",53920,"172.16.139.250",5440,10,1022,17984,0,0,10,1022,0,0,228.302,0.008965000000017653,911991,0
"172.16.133.28",49335,"23.0.49.244",80,7,438,17985,0,0,5,312,2,126,228.308986,21.323687000000007,117,47
"172.16.133.28",49336,"23.0.49.244",80,7,438,17986,0,0,5,312,2,126,228.309318,21.324253,117,47
"172.16.133.116",53921,"172.16.139.250",5440,10,1022,17987,0,0,10,1022,0,0,228.309604,0.01676299999999742,487740,0
"172.16.133.28",49337,"138.108.6.20",80,5,318,17988,0,0,3,192,2,126,228.311883,13.234438000000011,116,76
"172.16.133.28",49338,"64.94.107.62",80,8,494,17989,0,0,5,312,3,182,228.319605,21.30830800000001,117,68
"172.16.133.84",58978,"172.16.139.250",5440,10,1022,17990,0,0,10,1022,0,0,228.325008,0.015442000000007283,529465,0
"172.16.133.116",53922,"172.16.139.250",5440,10,1022,17991,0,0,10,1022,0,0,228.327253,0.016854999999992515,485078,0
"172.16.133.49",55964,"172.16.139.250",5440,10,1022,17992,0,0,10,1022,0,0,228.40113,0.005364000000014357,1524235,0
"172.16.133.95",57146,"172.16.139.250",5440,10,1022,17993,0,0,10,1022,0,0,228.44442,0.015443000000004758,529430,0
"172.16.133.92",57851,"172.16.139.250",5440,10,1022,17994,0,0,10,1022,0,0,228.4698,0.00594300000000203,1375736,0
"172.16.133.29",61186,"172.16.139.250",5440,10,1022,17995,0,0,10,1022,0,0,228.485699,0.01644999999999186,497021,0
"172.16.133.44",65012,"172.16.139.250",5440,10,1022,17996,0,0,10,1022,0,0,228.49304,0.005512999999979229,1483040,0
"172.16.133.207",56120,"172.16.139.250",5440,10,1022,17997,0,0,10,1022,0,0,228.517774,0.00780799999998294,1047131,0
"172.16.133.83",57258,"172.16.139.250",5440,12,1142,17998,0,0,12,1142,0,0,228.528061,0.01411999999999125,647025,0
"172.16.133.93",61015,"172.16.139.250",5440,12,1142,17999,0,0,12,1142,0,0,228.542547,0.005116999999984273,1785421,0
"172.16.133.11",55347,"172.16.139.250",5440,10,1022,18000,0,0,10,1022,0,0,228.560468,0.00543500000000563,1504323,0
"172.16.133.28",49339,"138.108.6.20",80,8,2055,18001,0,0,4,1397,4,658,228.562329,9.904876999999999,1128,531
"172.16.133.55",57802,"172.16.139.250",5440,10,1022,18002,0,0,10,1022,0,0,228.565147,0.005584999999996398,1463921,0
"172.16.133.28",49340,"64.94.107.62",80,8,2040,18003,0,0,5,1577,3,463,228.569192,0.10139200000000415,124427,36531
"172.16.133.73",60858,"172.16.139.250",5440,10,1022,18004,0,0,10,1022,0,0,228.587156,0.0065400000000011005,1250152,0
"172.16.133.53",54286,"172.16.139.250",5440,10,1022,18005,0,0,10,1022,0,0,228.590505,0.006416999999999007,1274115,0
"172.16.133.21",53360,"172.16.139.250",5440,10,1022,18006,0,0,10,1022,0,0,228.593039,0.008065999999985252,1013637,0
"172.16.133.30",62854,"172.16.139.250",5440,10,1022,18007,0,0,10,1022,0,0,228.597885,0.006841000000008535,1195146,0
"172.16.133.25",63662,"172.16.139.250",5440,10,1022,18008,0,0,10,1022,0,0,228.603799,0.017397999999985814,469939,0
"172.16.133.34",50651,"172.16.139.250",5440,10,1022,18009,0,0,10,1022,0,0,228.613663,0.01059799999998745,771466,0
"172.16.133.97",59563,"172.16.139.250",5440,10,1022,18010,0,0,10,1022,0,0,228.624557,0.015527999999989106,526532,0
"172.16.133.33",58071,"172.16.139.250",5440,10,1022,18011,0,0,10,1022,0,0,228.696775,0.01546199999998521,528780,0
"172.16.133.26",53109,"208.111.161.254",80,13,3462,18012,0,0,6,787,7,2675,228.716482,39.345718000000005,160,543
"172.16.133.26",53110,"208.111.161.254",80,13,3364,18013,0,0,6,788,7,2576,228.716704,39.34646100000003,160,523
"172.16.133.26",53111,"208.111.161.254",80,13,3536,18014,0,0,6,788,7,2748,228.716806,39.352001,160,558
"172.16.133.68",60943,"172.16.139.250",5440,10,1022,18015,0,0,10,1022,0,0,228.72927,0.015546999999997979,525889,0
"172.16.133.12",59969,"172.16.139.250",5440,10,1022,18016,0,0,10,1022,0,0,228.743664,0.0053880000000106065,1517446,0
"172.16.133.132",50912,"23.33.83.243",80,6,412,18017,0,0,4,272,2,140,228.745689,11.381719000000004,191,98
"172.16.133.63",54110,"172.16.139.250",5440,12,1142,18018,0,0,12,1142,0,0,228.75502,0.006180999999997994,1478077,0
"172.16.133.66",54381,"172.16.139.250",5440,10,1022,18019,0,0,10,1022,0,0,228.766993,0.005380999999999858,1519420,0
"172.16.133.82",61617,"172.16.139.250",5440,10,1022,18020,0,0,10,1022,0,0,228.780676,0.005461999999994305,1496887,0
"172.16.133.37",60834,"172.16.139.250",5440,10,1022,18021,0,0,10,1022,0,0,228.793061,0.00533500000000231,1532521,0
"172.16.133.78",59423,"172.16.139.250",5440,12,1142,18022,0,0,12,1142,0,0,228.950147,0.006316000000026634,1446485,0
"172.16.133.67",56181,"172.16.139.250",5440,12,1142,18023,0,0,12,1142,0,0,229.006505,0.006870999999989635,1329646,0
"172.16.133.56",61608,"172.16.139.250",5440,10,1022,18024,0,0,10,1022,0,0,229.02803,0.014540000000010878,562310,0
"172.16.133.28",49341,"167.8.226.9",80,27,18309,18025,0,0,11,2080,16,16229,229.059283,0.15348800000001006,108412,845877
"172.16.133.41",53326,"172.16.139.250",5440,12,1142,18026,0,0,12,1142,0,0,229.083471,0.01590699999999856,574338,0
"172.16.133.13",53219,"202.173.25.200",443,6,366,18027,0,0,4,246,2,120,229.137183,0.5331099999999935,3691,1800
"172.16.133.13",53220,"78.108.117.250",443,6,366,18028,0,0,4,246,2,120,229.137277,0.1972769999999855,9975,4866
"172.16.133.13",53221,"216.219.117.244",443,6,366,18029,0,0,4,246,2,120,229.138889,0.2008510000000001,9798,4779
"172.16.133.13",53222,"67.217.95.254",443,6,366,18030,0,0,4,246,2,120,229.139711,0.05681300000000533,34639,16897
"172.16.133.43",57952,"172.16.139.250",5440,12,1142,18031,0,0,12,1142,0,0,229.152972,0.015374000000008436,594250,0
"172.16.133.13",53223,"172.16.139.250",5440,10,1022,18032,0,0,10,1022,0,0,229.173521,0.0053690000000017335,1522816,0
"172.16.133.85",52462,"172.16.139.250",5440,12,1142,18033,0,0,12,1142,0,0,229.177958,0.015318000000007714,596422,0
"172.16.133.42",57296,"172.16.139.250",5440,12,1142,18034,0,0,12,1142,0,0,229.180382,0.022532999999981485,405449,0
"172.16.133.20",62600,"172.16.139.250",5440,12,1142,18035,0,0,12,1142,0,0,229.222749,0.004986000000002377,"",""
"172.16.133.28",49342,"23.45.65.67",80,9,1416,18036,0,0,5,981,4,435,229.239568,45.158435000000026,173,77
"172.16.133.28",49343,"23.45.65.67",80,39,36845,18037,0,0,12,1473,27,35372,229.239724,45.37929599999998,259,6235
"172.16.133.28",49344,"172.16.139.250",5440,10,1022,18038,0,0,10,1022,0,0,229.25074,0.014382999999980939,568448,0
"172.16.133.99",56237,"172.16.139.250",5440,12,1142,18039,0,0,12,1142,0,0,229.280645,0.015705999999994447,581688,0
"172.16.133.75",51150,"172.16.139.250",5440,10,1022,18040,0,0,10,1022,0,0,229.28557,0.005498999999986154,1486815,0
"172.16.133.87",60439,"172.16.139.250",5440,10,1022,18041,0,0,10,1022,0,0,229.304933,0.005381999999997333,1519137,0
"172.16.133.35",50144,"172.16.139.250",5440,12,1142,18042,0,0,12,1142,0,0,229.309067,0.014213000000012244,642791,0
"172.16.133.116",53923,"172.16.139.250",5440,10,1022,18043,0,0,10,1022,0,0,229.315819,0.007298999999989064,1120153,0
"172.16.133.116",53924,"172.16.139.250",5440,10,1022,18044,0,0,10,1022,0,0,229.324023,0.0051609999999868705,1584189,0
"172.16.133.116",53925,"172.16.139.250",5440,10,1022,18045,0,0,10,1022,0,0,229.330387,0.005507999999991853,1484386,0
"172.16.133.84",58979,"172.16.139.250",5440,10,1022,18046,0,0,10,1022,0,0,229.338307,0.015202000000016369,537823,0
"172.16.133.49",55965,"172.16.139.250",5440,10,1022,18047,0,0,10,1022,0,0,229.414648,0.005433000000010679,1504877,0
"172.16.133.95",57147,"172.16.139.250",5440,12,1142,18048,0,0,12,1142,0,0,229.458604,0.016010999999991782,570607,0
"172.16.133.92",57852,"172.16.139.250",5440,10,1022,18049,0,0,10,1022,0,0,229.482682,0.0056489999999769225,1447335,0
"172.16.133.29",61187,"172.16.139.250",5440,10,1022,18050,0,0,10,1022,0,0,229.499934,0.0052809999999965385,1548191,0
"172.16.133.44",65013,"172.16.139.250",5440,12,1142,18051,0,0,12,1142,0,0,229.507271,0.015298999999998841,597163,0
"172.16.133.207",56121,"172.16.139.250",5440,12,1142,18052,0,0,12,1142,0,0,229.532555,0.018753000000003794,487175,0
"172.16.133.83",57259,"172.16.139.250",5440,12,1142,18053,0,0,12,1142,0,0,229.54214,0.0049130000000161544,"",""
"172.16.133.93",61016,"172.16.139.250",5440,12,1142,18054,0,0,12,1142,0,0,229.55682,0.005023000000022648,1818833,0
"172.16.133.11",55348,"172.16.139.250",5440,10,1022,18055,0,0,10,1022,0,0,229.575618,0.005636000000009744,1450674,0
"172.16.133.55",57803,"172.16.139.250",5440,12,1142,18056,0,0,12,1142,0,0,229.58042,0.015396000000009735,593400,0
"172.16.133.73",60859,"172.16.139.250",5440,10,1022,18057,0,0,10,1022,0,0,229.601168,0.005493999999998778,1488168,0
"172.16.133.53",54287,"172.16.139.250",5440,10,1022,18058,0,0,10,1022,0,0,229.604536,0.0060060000000135005,1361305,0
"172.16.133.21",53361,"172.16.139.250",5440,10,1022,18059,0,0,10,1022,0,0,229.607117,0.01478900000000749,552843,0
"172.16.133.30",62855,"172.16.139.250",5440,10,1022,18060,0,0,10,1022,0,0,229.612185,0.01730999999998062,472328,0
"172.16.133.25",63663,"172.16.139.250",5440,12,1142,18061,0,0,12,1142,0,0,229.617565,0.008227999999974145,1110354,0
"172.16.133.34",50652,"172.16.139.250",5440,10,1022,18062,0,0,10,1022,0,0,229.627905,0.005559000000005199,1470768,0
"172.16.133.93",61017,"67.217.95.254",443,6,366,18063,0,0,4,246,2,120,229.638058,0.054595000000006166,36047,17584
"172.16.133.97",59564,"172.16.139.250",5440,12,1142,18064,0,0,12,1142,0,0,229.63876,0.01530999999999949,596734,0
"172.16.133.24",57705,"193.120.199.14",12350,22,2645,18065,0,0,11,1438,11,1207,229.652706,1.1084330000000193,10378,8711
"172.16.133.28",49345,"63.97.94.126",80,9,2002,18066,0,0,6,1286,3,716,229.678528,45.255288999999976,227,126
"172.16.133.33",58072,"172.16.139.250",5440,10,1022,18067,0,0,10,1022,0,0,229.708803,0.005423000000007505,1507652,0
"172.16.133.26",53112,"173.194.43.59",80,6,372,18068,0,0,4,246,2,126,229.713473,18.350959000000017,107,54
"172.16.133.26",53113,"173.194.43.59",80,6,372,18069,0,0,4,246,2,126,229.713647,18.351675,107,54
"172.16.133.68",60944,"172.16.139.250",5440,10,1022,18070,0,0,10,1022,0,0,229.743483,0.005501000000009526,1486275,0
"172.16.133.12",59970,"172.16.139.250",5440,10,1022,18071,0,0,10,1022,0,0,229.757575,0.005329999999986512,1533958,0
"172.16.133.63",54111,"172.16.139.250",5440,10,1022,18072,0,0,10,1022,0,0,229.76898,0.01562300000000505,523330,0
"172.16.133.66",54382,"172.16.139.250",5440,10,1022,18073,0,0,10,1022,0,0,229.781424,0.00703300000000695,1162519,0
"172.16.133.82",61618,"172.16.139.250",5440,10,1022,18074,0,0,10,1022,0,0,229.794604,0.005431000000015729,1505431,0
"172.16.133.26",53114,"208.111.161.254",80,17,6893,18075,0,0,8,919,9,5974,229.807142,38.26154300000002,192,1249
"172.16.133.26",53115,"208.111.161.254",80,13,3396,18076,0,0,6,787,7,2609,229.807346,38.261662,164,545
"172.16.133.26",53116,"208.111.161.254",80,13,3259,18077,0,0,6,787,7,2472,229.807526,38.261386000000016,164,516
"172.16.133.37",60835,"172.16.139.250",5440,12,1142,18078,0,0,12,1142,0,0,229.809059,0.006366000000014083,1435124,0
"172.16.133.60",62198,"68.64.5.249",443,6,366,18079,0,0,4,246,2,120,229.837123,0.10751500000000647,18304,8928
"172.16.133.93",61018,"78.108.117.250",443,6,366,18080,0,0,4,246,2,120,229.905996,0.22054900000000544,8923,4352
"172.16.133.93",61019,"216.219.117.244",443,6,366,18081,0,0,4,246,2,120,229.909899,0.2189610000000073,8987,4384
"172.16.133.60",62199,"68.64.25.250",443,6,366,18082,0,0,4,246,2,120,229.924256,0.10458499999998594,18817,9179
